#W_0n	Temperature centrale	Temperature moyenne
7.13	1.21965e+07	7.74043e+06
7.14	1.21993e+07	7.73773e+06
7.15	1.2202e+07	7.73498e+06
7.16	1.22048e+07	7.73218e+06
7.17	1.22075e+07	7.72933e+06
7.18	1.22102e+07	7.72643e+06
7.19	1.22128e+07	7.72348e+06
7.2	1.22155e+07	7.72048e+06
7.21	1.22181e+07	7.71744e+06
7.22	1.22208e+07	7.71434e+06
7.23	1.22234e+07	7.7112e+06
7.24	1.2226e+07	7.70801e+06
7.25	1.22286e+07	7.70478e+06
7.26	1.22311e+07	7.70149e+06
7.27	1.22337e+07	7.69816e+06
7.28	1.22362e+07	7.69478e+06
7.29	1.22387e+07	7.69135e+06
7.3	1.22412e+07	7.68787e+06
7.31	1.22437e+07	7.68435e+06
7.32	1.22462e+07	7.68078e+06
7.33	1.22486e+07	7.67716e+06
7.34	1.22511e+07	7.6735e+06
7.35	1.22535e+07	7.66978e+06
7.36	1.22559e+07	7.66603e+06
7.37	1.22583e+07	7.66222e+06
7.38	1.22607e+07	7.65837e+06
7.39	1.22631e+07	7.65448e+06
7.4	1.22654e+07	7.65053e+06
7.41	1.22678e+07	7.64655e+06
7.42	1.22701e+07	7.64251e+06
7.43	1.22724e+07	7.63844e+06
7.44	1.22747e+07	7.63431e+06
7.45	1.2277e+07	7.63014e+06
7.46	1.22793e+07	7.62593e+06
7.47	1.22815e+07	7.62167e+06
7.48	1.22838e+07	7.61737e+06
7.49	1.2286e+07	7.61303e+06
7.5	1.22882e+07	7.60864e+06
7.51	1.22904e+07	7.6042e+06
7.52	1.22926e+07	7.59973e+06
7.53	1.22948e+07	7.59521e+06
7.54	1.22969e+07	7.59065e+06
7.55	1.22991e+07	7.58604e+06
7.56	1.23012e+07	7.5814e+06
7.57	1.23033e+07	7.57671e+06
7.58	1.23054e+07	7.57198e+06
7.59	1.23075e+07	7.56721e+06
7.6	1.23096e+07	7.5624e+06
7.61	1.23117e+07	7.55754e+06
7.62	1.23137e+07	7.55265e+06
7.63	1.23158e+07	7.54771e+06
7.64	1.23178e+07	7.54274e+06
7.65	1.23198e+07	7.53773e+06
7.66	1.23218e+07	7.53267e+06
7.67	1.23238e+07	7.52758e+06
7.68	1.23258e+07	7.52245e+06
7.69	1.23277e+07	7.51728e+06
7.7	1.23297e+07	7.51208e+06
7.71	1.23316e+07	7.50683e+06
7.72	1.23336e+07	7.50155e+06
7.73	1.23355e+07	7.49623e+06
7.74	1.23374e+07	7.49088e+06
7.75	1.23393e+07	7.48549e+06
7.76	1.23412e+07	7.48006e+06
7.77	1.2343e+07	7.4746e+06
7.78	1.23449e+07	7.4691e+06
7.79	1.23467e+07	7.46357e+06
7.8	1.23486e+07	7.458e+06
7.81	1.23504e+07	7.4524e+06
7.82	1.23522e+07	7.44677e+06
7.83	1.2354e+07	7.4411e+06
7.84	1.23558e+07	7.4354e+06
7.85	1.23576e+07	7.42967e+06
7.86	1.23593e+07	7.42391e+06
7.87	1.23611e+07	7.41812e+06
7.88	1.23628e+07	7.41229e+06
7.89	1.23646e+07	7.40644e+06
7.9	1.23663e+07	7.40055e+06
7.91	1.2368e+07	7.39464e+06
7.92	1.23697e+07	7.38869e+06
7.93	1.23714e+07	7.38272e+06
7.94	1.23731e+07	7.37672e+06
7.95	1.23747e+07	7.37069e+06
7.96	1.23764e+07	7.36464e+06
7.97	1.2378e+07	7.35856e+06
7.98	1.23797e+07	7.35245e+06
7.99	1.23813e+07	7.34632e+06
8	1.23829e+07	7.34016e+06
8.01	1.23845e+07	7.33397e+06
8.02	1.23861e+07	7.32777e+06
8.03	1.23877e+07	7.32153e+06
8.04	1.23893e+07	7.31528e+06
8.05	1.23908e+07	7.309e+06
8.06	1.23924e+07	7.3027e+06
8.07	1.23939e+07	7.29638e+06
8.08	1.23955e+07	7.29004e+06
8.09	1.2397e+07	7.28368e+06
8.1	1.23985e+07	7.27729e+06
8.11	1.24e+07	7.27089e+06
8.12	1.24015e+07	7.26447e+06
8.13	1.2403e+07	7.25803e+06
8.14	1.24044e+07	7.25157e+06
8.15	1.24059e+07	7.2451e+06
8.16	1.24074e+07	7.23861e+06
8.17	1.24088e+07	7.2321e+06
8.18	1.24102e+07	7.22558e+06
8.19	1.24117e+07	7.21904e+06
8.2	1.24131e+07	7.21248e+06
8.21	1.24145e+07	7.20592e+06
8.22	1.24159e+07	7.19934e+06
8.23	1.24173e+07	7.19274e+06
8.24	1.24187e+07	7.18614e+06
8.25	1.242e+07	7.17952e+06
8.26	1.24214e+07	7.17289e+06
8.27	1.24228e+07	7.16625e+06
8.28	1.24241e+07	7.1596e+06
8.29	1.24254e+07	7.15294e+06
8.3	1.24268e+07	7.14628e+06
8.31	1.24281e+07	7.1396e+06
8.32	1.24294e+07	7.13292e+06
8.33	1.24307e+07	7.12622e+06
8.34	1.2432e+07	7.11953e+06
8.35	1.24333e+07	7.11282e+06
8.36	1.24346e+07	7.10612e+06
8.37	1.24358e+07	7.0994e+06
8.38	1.24371e+07	7.09269e+06
8.39	1.24383e+07	7.08596e+06
8.4	1.24396e+07	7.07924e+06
8.41	1.24408e+07	7.07251e+06
8.42	1.2442e+07	7.06578e+06
8.43	1.24433e+07	7.05905e+06
8.44	1.24445e+07	7.05232e+06
8.45	1.24457e+07	7.04559e+06
8.46	1.24469e+07	7.03886e+06
8.47	1.24481e+07	7.03213e+06
8.48	1.24492e+07	7.02541e+06
8.49	1.24504e+07	7.01868e+06
8.5	1.24516e+07	7.01196e+06
8.51	1.24527e+07	7.00524e+06
8.52	1.24539e+07	6.99852e+06
8.53	1.2455e+07	6.99181e+06
8.54	1.24562e+07	6.9851e+06
8.55	1.24573e+07	6.9784e+06
8.56	1.24584e+07	6.97171e+06
8.57	1.24595e+07	6.96502e+06
8.58	1.24606e+07	6.95834e+06
8.59	1.24617e+07	6.95166e+06
8.6	1.24628e+07	6.945e+06
8.61	1.24639e+07	6.93834e+06
8.62	1.2465e+07	6.9317e+06
8.63	1.2466e+07	6.92506e+06
8.64	1.24671e+07	6.91843e+06
8.65	1.24681e+07	6.91182e+06
8.66	1.24692e+07	6.90521e+06
8.67	1.24702e+07	6.89862e+06
8.68	1.24712e+07	6.89204e+06
8.69	1.24723e+07	6.88547e+06
8.7	1.24733e+07	6.87892e+06
8.71	1.24743e+07	6.87238e+06
8.72	1.24753e+07	6.86586e+06
8.73	1.24763e+07	6.85935e+06
8.74	1.24773e+07	6.85286e+06
8.75	1.24783e+07	6.84638e+06
8.76	1.24793e+07	6.83992e+06
8.77	1.24802e+07	6.83348e+06
8.78	1.24812e+07	6.82705e+06
8.79	1.24821e+07	6.82064e+06
8.8	1.24831e+07	6.81425e+06
8.81	1.2484e+07	6.80788e+06
8.82	1.2485e+07	6.80153e+06
8.83	1.24859e+07	6.7952e+06
8.84	1.24868e+07	6.78889e+06
8.85	1.24878e+07	6.7826e+06
8.86	1.24887e+07	6.77633e+06
8.87	1.24896e+07	6.77008e+06
8.88	1.24905e+07	6.76386e+06
8.89	1.24914e+07	6.75765e+06
8.9	1.24923e+07	6.75147e+06
8.91	1.24932e+07	6.74532e+06
8.92	1.2494e+07	6.73919e+06
8.93	1.24949e+07	6.73308e+06
8.94	1.24958e+07	6.72699e+06
8.95	1.24966e+07	6.72093e+06
8.96	1.24975e+07	6.7149e+06
8.97	1.24983e+07	6.70889e+06
8.98	1.24992e+07	6.70291e+06
8.99	1.25e+07	6.69695e+06
9	1.25008e+07	6.69102e+06
9.01	1.25017e+07	6.68512e+06
9.02	1.25025e+07	6.67925e+06
9.03	1.25033e+07	6.6734e+06
9.04	1.25041e+07	6.66758e+06
9.05	1.25049e+07	6.66179e+06
9.06	1.25057e+07	6.65603e+06
9.07	1.25065e+07	6.6503e+06
9.08	1.25073e+07	6.6446e+06
9.09	1.25081e+07	6.63892e+06
9.1	1.25088e+07	6.63328e+06
9.11	1.25096e+07	6.62767e+06
9.12	1.25104e+07	6.62209e+06
9.13	1.25111e+07	6.61654e+06
9.14	1.25119e+07	6.61102e+06
9.15	1.25126e+07	6.60553e+06
9.16	1.25134e+07	6.60007e+06
9.17	1.25141e+07	6.59465e+06
9.18	1.25148e+07	6.58926e+06
9.19	1.25156e+07	6.5839e+06
9.2	1.25163e+07	6.57857e+06
9.21	1.2517e+07	6.57328e+06
9.22	1.25177e+07	6.56801e+06
9.23	1.25184e+07	6.56279e+06
9.24	1.25191e+07	6.55759e+06
9.25	1.25198e+07	6.55243e+06
9.26	1.25205e+07	6.54731e+06
9.27	1.25212e+07	6.54222e+06
9.28	1.25219e+07	6.53716e+06
9.29	1.25226e+07	6.53213e+06
9.3	1.25233e+07	6.52715e+06
9.31	1.25239e+07	6.52219e+06
9.32	1.25246e+07	6.51728e+06
9.33	1.25253e+07	6.51239e+06
9.34	1.25259e+07	6.50755e+06
9.35	1.25266e+07	6.50273e+06
9.36	1.25272e+07	6.49796e+06
9.37	1.25279e+07	6.49322e+06
9.38	1.25285e+07	6.48852e+06
9.39	1.25291e+07	6.48385e+06
9.4	1.25298e+07	6.47922e+06
9.41	1.25304e+07	6.47462e+06
9.42	1.2531e+07	6.47006e+06
9.43	1.25316e+07	6.46554e+06
9.44	1.25322e+07	6.46106e+06
9.45	1.25328e+07	6.45661e+06
9.46	1.25334e+07	6.4522e+06
9.47	1.2534e+07	6.44782e+06
9.48	1.25346e+07	6.44348e+06
9.49	1.25352e+07	6.43918e+06
9.5	1.25358e+07	6.43492e+06
9.51	1.25364e+07	6.43069e+06
9.52	1.2537e+07	6.42651e+06
9.53	1.25375e+07	6.42235e+06
9.54	1.25381e+07	6.41824e+06
9.55	1.25387e+07	6.41416e+06
9.56	1.25392e+07	6.41013e+06
9.57	1.25398e+07	6.40613e+06
9.58	1.25404e+07	6.40216e+06
9.59	1.25409e+07	6.39824e+06
9.6	1.25415e+07	6.39435e+06
9.61	1.2542e+07	6.3905e+06
9.62	1.25425e+07	6.38669e+06
9.63	1.25431e+07	6.38291e+06
9.64	1.25436e+07	6.37917e+06
9.65	1.25441e+07	6.37547e+06
9.66	1.25447e+07	6.37181e+06
9.67	1.25452e+07	6.36819e+06
9.68	1.25457e+07	6.3646e+06
9.69	1.25462e+07	6.36105e+06
9.7	1.25467e+07	6.35754e+06
9.71	1.25472e+07	6.35407e+06
9.72	1.25477e+07	6.35063e+06
9.73	1.25482e+07	6.34723e+06
9.74	1.25487e+07	6.34387e+06
9.75	1.25492e+07	6.34055e+06
9.76	1.25497e+07	6.33727e+06
9.77	1.25502e+07	6.33402e+06
9.78	1.25507e+07	6.33081e+06
9.79	1.25511e+07	6.32763e+06
9.8	1.25516e+07	6.3245e+06
9.81	1.25521e+07	6.3214e+06
9.82	1.25526e+07	6.31834e+06
9.83	1.2553e+07	6.31531e+06
9.84	1.25535e+07	6.31232e+06
9.85	1.25539e+07	6.30937e+06
9.86	1.25544e+07	6.30646e+06
9.87	1.25549e+07	6.30358e+06
9.88	1.25553e+07	6.30074e+06
9.89	1.25557e+07	6.29794e+06
9.9	1.25562e+07	6.29517e+06
9.91	1.25566e+07	6.29244e+06
9.92	1.25571e+07	6.28975e+06
9.93	1.25575e+07	6.28709e+06
9.94	1.25579e+07	6.28447e+06
9.95	1.25583e+07	6.28189e+06
9.96	1.25588e+07	6.27934e+06
9.97	1.25592e+07	6.27682e+06
9.98	1.25596e+07	6.27435e+06
9.99	1.256e+07	6.2719e+06
10	1.25604e+07	6.2695e+06
10.01	1.25608e+07	6.26713e+06
10.02	1.25612e+07	6.26479e+06
10.03	1.25617e+07	6.26249e+06
10.04	1.25621e+07	6.26023e+06
10.05	1.25624e+07	6.258e+06
10.06	1.25628e+07	6.2558e+06
10.07	1.25632e+07	6.25364e+06
10.08	1.25636e+07	6.25152e+06
10.09	1.2564e+07	6.24943e+06
10.1	1.25644e+07	6.24737e+06
10.11	1.25648e+07	6.24535e+06
10.12	1.25651e+07	6.24336e+06
10.13	1.25655e+07	6.24141e+06
10.14	1.25659e+07	6.23949e+06
10.15	1.25663e+07	6.2376e+06
10.16	1.25666e+07	6.23575e+06
10.17	1.2567e+07	6.23393e+06
10.18	1.25674e+07	6.23214e+06
10.19	1.25677e+07	6.23039e+06
10.2	1.25681e+07	6.22867e+06
10.21	1.25684e+07	6.22699e+06
10.22	1.25688e+07	6.22533e+06
10.23	1.25691e+07	6.22371e+06
10.24	1.25695e+07	6.22212e+06
10.25	1.25698e+07	6.22056e+06
10.26	1.25702e+07	6.21904e+06
10.27	1.25705e+07	6.21755e+06
10.28	1.25708e+07	6.21609e+06
10.29	1.25712e+07	6.21466e+06
10.3	1.25715e+07	6.21326e+06
10.31	1.25718e+07	6.21189e+06
10.32	1.25721e+07	6.21056e+06
10.33	1.25725e+07	6.20926e+06
10.34	1.25728e+07	6.20798e+06
10.35	1.25731e+07	6.20674e+06
10.36	1.25734e+07	6.20553e+06
10.37	1.25737e+07	6.20435e+06
10.38	1.25741e+07	6.2032e+06
10.39	1.25744e+07	6.20207e+06
10.4	1.25747e+07	6.20098e+06
10.41	1.2575e+07	6.19992e+06
10.42	1.25753e+07	6.19889e+06
10.43	1.25756e+07	6.19789e+06
10.44	1.25759e+07	6.19692e+06
10.45	1.25762e+07	6.19597e+06
10.46	1.25765e+07	6.19506e+06
10.47	1.25768e+07	6.19417e+06
10.48	1.25771e+07	6.19331e+06
10.49	1.25773e+07	6.19248e+06
10.5	1.25776e+07	6.19168e+06
10.51	1.25779e+07	6.19091e+06
10.52	1.25782e+07	6.19016e+06
10.53	1.25785e+07	6.18945e+06
10.54	1.25788e+07	6.18876e+06
10.55	1.2579e+07	6.18809e+06
10.56	1.25793e+07	6.18746e+06
10.57	1.25796e+07	6.18685e+06
10.58	1.25798e+07	6.18627e+06
10.59	1.25801e+07	6.18572e+06
10.6	1.25804e+07	6.18519e+06
10.61	1.25806e+07	6.18469e+06
10.62	1.25809e+07	6.18421e+06
10.63	1.25812e+07	6.18376e+06
10.64	1.25814e+07	6.18334e+06
10.65	1.25817e+07	6.18294e+06
10.66	1.25819e+07	6.18257e+06
10.67	1.25822e+07	6.18222e+06
10.68	1.25824e+07	6.1819e+06
10.69	1.25827e+07	6.1816e+06
10.7	1.25829e+07	6.18133e+06
10.71	1.25832e+07	6.18108e+06
10.72	1.25834e+07	6.18086e+06
10.73	1.25837e+07	6.18066e+06
10.74	1.25839e+07	6.18049e+06
10.75	1.25841e+07	6.18034e+06
10.76	1.25844e+07	6.18021e+06
10.77	1.25846e+07	6.18011e+06
10.78	1.25848e+07	6.18003e+06
10.79	1.25851e+07	6.17997e+06
10.8	1.25853e+07	6.17994e+06
10.81	1.25855e+07	6.17993e+06
10.82	1.25858e+07	6.17994e+06
10.83	1.2586e+07	6.17997e+06
10.84	1.25862e+07	6.18003e+06
10.85	1.25864e+07	6.18011e+06
10.86	1.25866e+07	6.18021e+06
10.87	1.25869e+07	6.18034e+06
10.88	1.25871e+07	6.18048e+06
10.89	1.25873e+07	6.18065e+06
10.9	1.25875e+07	6.18084e+06
10.91	1.25877e+07	6.18104e+06
10.92	1.25879e+07	6.18127e+06
10.93	1.25881e+07	6.18153e+06
10.94	1.25883e+07	6.1818e+06
10.95	1.25885e+07	6.18209e+06
10.96	1.25887e+07	6.1824e+06
10.97	1.25889e+07	6.18274e+06
10.98	1.25891e+07	6.18309e+06
10.99	1.25893e+07	6.18346e+06
11	1.25895e+07	6.18386e+06
11.01	1.25897e+07	6.18427e+06
11.02	1.25899e+07	6.1847e+06
11.03	1.25901e+07	6.18515e+06
11.04	1.25903e+07	6.18562e+06
11.05	1.25905e+07	6.18611e+06
11.06	1.25907e+07	6.18662e+06
11.07	1.25909e+07	6.18714e+06
11.08	1.25911e+07	6.18769e+06
11.09	1.25913e+07	6.18825e+06
11.1	1.25914e+07	6.18883e+06
11.11	1.25916e+07	6.18943e+06
11.12	1.25918e+07	6.19005e+06
11.13	1.2592e+07	6.19068e+06
11.14	1.25922e+07	6.19133e+06
11.15	1.25923e+07	6.192e+06
11.16	1.25925e+07	6.19269e+06
11.17	1.25927e+07	6.19339e+06
11.18	1.25929e+07	6.19411e+06
11.19	1.2593e+07	6.19485e+06
11.2	1.25932e+07	6.1956e+06
11.21	1.25934e+07	6.19637e+06
11.22	1.25935e+07	6.19716e+06
11.23	1.25937e+07	6.19796e+06
11.24	1.25939e+07	6.19877e+06
11.25	1.2594e+07	6.19961e+06
11.26	1.25942e+07	6.20046e+06
11.27	1.25944e+07	6.20132e+06
11.28	1.25945e+07	6.2022e+06
11.29	1.25947e+07	6.20309e+06
11.3	1.25948e+07	6.204e+06
11.31	1.2595e+07	6.20493e+06
11.32	1.25951e+07	6.20587e+06
11.33	1.25953e+07	6.20682e+06
11.34	1.25955e+07	6.20779e+06
11.35	1.25956e+07	6.20877e+06
11.36	1.25958e+07	6.20977e+06
11.37	1.25959e+07	6.21078e+06
11.38	1.25961e+07	6.2118e+06
11.39	1.25962e+07	6.21284e+06
11.4	1.25963e+07	6.21389e+06
11.41	1.25965e+07	6.21495e+06
11.42	1.25966e+07	6.21603e+06
11.43	1.25968e+07	6.21712e+06
11.44	1.25969e+07	6.21822e+06
11.45	1.25971e+07	6.21934e+06
11.46	1.25972e+07	6.22047e+06
11.47	1.25973e+07	6.22161e+06
11.48	1.25975e+07	6.22276e+06
11.49	1.25976e+07	6.22393e+06
11.5	1.25977e+07	6.22511e+06
11.51	1.25979e+07	6.2263e+06
11.52	1.2598e+07	6.2275e+06
11.53	1.25981e+07	6.22871e+06
11.54	1.25983e+07	6.22993e+06
11.55	1.25984e+07	6.23117e+06
11.56	1.25985e+07	6.23242e+06
11.57	1.25987e+07	6.23368e+06
11.58	1.25988e+07	6.23494e+06
11.59	1.25989e+07	6.23622e+06
11.6	1.2599e+07	6.23751e+06
11.61	1.25992e+07	6.23882e+06
11.62	1.25993e+07	6.24013e+06
11.63	1.25994e+07	6.24145e+06
11.64	1.25995e+07	6.24278e+06
11.65	1.25997e+07	6.24412e+06
11.66	1.25998e+07	6.24548e+06
11.67	1.25999e+07	6.24684e+06
11.68	1.26e+07	6.24821e+06
11.69	1.26001e+07	6.24959e+06
11.7	1.26003e+07	6.25098e+06
11.71	1.26004e+07	6.25238e+06
11.72	1.26005e+07	6.25379e+06
11.73	1.26006e+07	6.2552e+06
11.74	1.26007e+07	6.25663e+06
11.75	1.26008e+07	6.25807e+06
11.76	1.26009e+07	6.25951e+06
11.77	1.2601e+07	6.26096e+06
11.78	1.26012e+07	6.26242e+06
11.79	1.26013e+07	6.26389e+06
11.8	1.26014e+07	6.26537e+06
11.81	1.26015e+07	6.26685e+06
11.82	1.26016e+07	6.26835e+06
11.83	1.26017e+07	6.26985e+06
11.84	1.26018e+07	6.27136e+06
11.85	1.26019e+07	6.27287e+06
11.86	1.2602e+07	6.2744e+06
11.87	1.26021e+07	6.27593e+06
11.88	1.26022e+07	6.27746e+06
11.89	1.26023e+07	6.27901e+06
11.9	1.26024e+07	6.28056e+06
11.91	1.26025e+07	6.28212e+06
11.92	1.26026e+07	6.28369e+06
11.93	1.26027e+07	6.28526e+06
11.94	1.26028e+07	6.28684e+06
11.95	1.26029e+07	6.28842e+06
11.96	1.2603e+07	6.29001e+06
11.97	1.26031e+07	6.29161e+06
11.98	1.26032e+07	6.29321e+06
11.99	1.26033e+07	6.29482e+06
12	1.26034e+07	6.29644e+06
12.01	1.26035e+07	6.29806e+06
12.02	1.26035e+07	6.29968e+06
12.03	1.26036e+07	6.30131e+06
12.04	1.26037e+07	6.30295e+06
12.05	1.26038e+07	6.30459e+06
12.06	1.26039e+07	6.30624e+06
12.07	1.2604e+07	6.30789e+06
12.08	1.26041e+07	6.30955e+06
12.09	1.26042e+07	6.31121e+06
12.1	1.26043e+07	6.31288e+06
12.11	1.26043e+07	6.31455e+06
12.12	1.26044e+07	6.31623e+06
12.13	1.26045e+07	6.31791e+06
12.14	1.26046e+07	6.3196e+06
12.15	1.26047e+07	6.32128e+06
12.16	1.26048e+07	6.32298e+06
12.17	1.26048e+07	6.32468e+06
12.18	1.26049e+07	6.32638e+06
12.19	1.2605e+07	6.32808e+06
12.2	1.26051e+07	6.32979e+06
12.21	1.26051e+07	6.3315e+06
12.22	1.26052e+07	6.33322e+06
12.23	1.26053e+07	6.33494e+06
12.24	1.26054e+07	6.33666e+06
12.25	1.26055e+07	6.33839e+06
12.26	1.26055e+07	6.34012e+06
12.27	1.26056e+07	6.34185e+06
12.28	1.26057e+07	6.34358e+06
12.29	1.26058e+07	6.34532e+06
12.3	1.26058e+07	6.34706e+06
12.31	1.26059e+07	6.34881e+06
12.32	1.2606e+07	6.35055e+06
12.33	1.2606e+07	6.3523e+06
12.34	1.26061e+07	6.35405e+06
12.35	1.26062e+07	6.3558e+06
12.36	1.26063e+07	6.35756e+06
12.37	1.26063e+07	6.35932e+06
12.38	1.26064e+07	6.36108e+06
12.39	1.26065e+07	6.36284e+06
12.4	1.26065e+07	6.3646e+06
12.41	1.26066e+07	6.36637e+06
12.42	1.26067e+07	6.36813e+06
12.43	1.26067e+07	6.3699e+06
12.44	1.26068e+07	6.37167e+06
12.45	1.26069e+07	6.37344e+06
12.46	1.26069e+07	6.37521e+06
12.47	1.2607e+07	6.37699e+06
12.48	1.26071e+07	6.37876e+06
12.49	1.26071e+07	6.38054e+06
12.5	1.26072e+07	6.38232e+06
12.51	1.26072e+07	6.38409e+06
12.52	1.26073e+07	6.38587e+06
12.53	1.26074e+07	6.38765e+06
12.54	1.26074e+07	6.38943e+06
12.55	1.26075e+07	6.39121e+06
12.56	1.26076e+07	6.39299e+06
12.57	1.26076e+07	6.39477e+06
12.58	1.26077e+07	6.39656e+06
12.59	1.26077e+07	6.39834e+06
12.6	1.26078e+07	6.40012e+06
12.61	1.26078e+07	6.4019e+06
12.62	1.26079e+07	6.40368e+06
12.63	1.2608e+07	6.40547e+06
12.64	1.2608e+07	6.40725e+06
12.65	1.26081e+07	6.40903e+06
12.66	1.26081e+07	6.41081e+06
12.67	1.26082e+07	6.41259e+06
12.68	1.26082e+07	6.41437e+06
12.69	1.26083e+07	6.41615e+06
12.7	1.26083e+07	6.41793e+06
12.71	1.26084e+07	6.41971e+06
12.72	1.26084e+07	6.42149e+06
12.73	1.26085e+07	6.42327e+06
12.74	1.26086e+07	6.42505e+06
12.75	1.26086e+07	6.42682e+06
12.76	1.26087e+07	6.4286e+06
12.77	1.26087e+07	6.43037e+06
12.78	1.26088e+07	6.43214e+06
12.79	1.26088e+07	6.43391e+06
12.8	1.26089e+07	6.43568e+06
12.81	1.26089e+07	6.43745e+06
12.82	1.2609e+07	6.43922e+06
12.83	1.2609e+07	6.44098e+06
12.84	1.26091e+07	6.44275e+06
12.85	1.26091e+07	6.44451e+06
12.86	1.26091e+07	6.44627e+06
12.87	1.26092e+07	6.44803e+06
12.88	1.26092e+07	6.44979e+06
12.89	1.26093e+07	6.45154e+06
12.9	1.26093e+07	6.45329e+06
12.91	1.26094e+07	6.45505e+06
12.92	1.26094e+07	6.45679e+06
12.93	1.26095e+07	6.45854e+06
12.94	1.26095e+07	6.46029e+06
12.95	1.26096e+07	6.46203e+06
12.96	1.26096e+07	6.46377e+06
12.97	1.26096e+07	6.46551e+06
12.98	1.26097e+07	6.46724e+06
12.99	1.26097e+07	6.46897e+06
13	1.26098e+07	6.4707e+06
13.01	1.26098e+07	6.47243e+06
13.02	1.26099e+07	6.47415e+06
13.03	1.26099e+07	6.47588e+06
13.04	1.26099e+07	6.47759e+06
13.05	1.261e+07	6.47931e+06
13.06	1.261e+07	6.48102e+06
13.07	1.26101e+07	6.48273e+06
13.08	1.26101e+07	6.48444e+06
13.09	1.26101e+07	6.48614e+06
13.1	1.26102e+07	6.48784e+06
13.11	1.26102e+07	6.48954e+06
13.12	1.26103e+07	6.49123e+06
13.13	1.26103e+07	6.49293e+06
13.14	1.26103e+07	6.49461e+06
13.15	1.26104e+07	6.4963e+06
13.16	1.26104e+07	6.49798e+06
13.17	1.26104e+07	6.49965e+06
13.18	1.26105e+07	6.50133e+06
13.19	1.26105e+07	6.503e+06
13.2	1.26106e+07	6.50466e+06
13.21	1.26106e+07	6.50632e+06
13.22	1.26106e+07	6.50798e+06
13.23	1.26107e+07	6.50963e+06
13.24	1.26107e+07	6.51128e+06
13.25	1.26107e+07	6.51293e+06
13.26	1.26108e+07	6.51457e+06
13.27	1.26108e+07	6.51621e+06
13.28	1.26108e+07	6.51784e+06
13.29	1.26109e+07	6.51947e+06
13.3	1.26109e+07	6.5211e+06
13.31	1.26109e+07	6.52272e+06
13.32	1.2611e+07	6.52434e+06
13.33	1.2611e+07	6.52595e+06
13.34	1.2611e+07	6.52756e+06
13.35	1.26111e+07	6.52916e+06
13.36	1.26111e+07	6.53076e+06
13.37	1.26111e+07	6.53235e+06
13.38	1.26112e+07	6.53394e+06
13.39	1.26112e+07	6.53553e+06
13.4	1.26112e+07	6.53711e+06
13.41	1.26113e+07	6.53869e+06
13.42	1.26113e+07	6.54026e+06
13.43	1.26113e+07	6.54182e+06
13.44	1.26113e+07	6.54338e+06
13.45	1.26114e+07	6.54494e+06
13.46	1.26114e+07	6.54649e+06
13.47	1.26114e+07	6.54804e+06
13.48	1.26115e+07	6.54958e+06
13.49	1.26115e+07	6.55112e+06
13.5	1.26115e+07	6.55265e+06
13.51	1.26115e+07	6.55417e+06
13.52	1.26116e+07	6.55569e+06
13.53	1.26116e+07	6.55721e+06
13.54	1.26116e+07	6.55872e+06
13.55	1.26117e+07	6.56022e+06
13.56	1.26117e+07	6.56172e+06
13.57	1.26117e+07	6.56322e+06
13.58	1.26117e+07	6.56471e+06
13.59	1.26118e+07	6.56619e+06
13.6	1.26118e+07	6.56767e+06
13.61	1.26118e+07	6.56914e+06
13.62	1.26118e+07	6.57061e+06
13.63	1.26119e+07	6.57207e+06
13.64	1.26119e+07	6.57352e+06
13.65	1.26119e+07	6.57497e+06
13.66	1.26119e+07	6.57641e+06
13.67	1.2612e+07	6.57785e+06
13.68	1.2612e+07	6.57929e+06
13.69	1.2612e+07	6.58071e+06
13.7	1.2612e+07	6.58213e+06
13.71	1.26121e+07	6.58355e+06
13.72	1.26121e+07	6.58496e+06
13.73	1.26121e+07	6.58636e+06
13.74	1.26121e+07	6.58776e+06
13.75	1.26122e+07	6.58915e+06
13.76	1.26122e+07	6.59053e+06
13.77	1.26122e+07	6.59191e+06
13.78	1.26122e+07	6.59328e+06
13.79	1.26123e+07	6.59465e+06
13.8	1.26123e+07	6.59601e+06
13.81	1.26123e+07	6.59736e+06
13.82	1.26123e+07	6.59871e+06
13.83	1.26123e+07	6.60005e+06
13.84	1.26124e+07	6.60139e+06
13.85	1.26124e+07	6.60272e+06
13.86	1.26124e+07	6.60404e+06
13.87	1.26124e+07	6.60535e+06
13.88	1.26124e+07	6.60666e+06
13.89	1.26125e+07	6.60797e+06
13.9	1.26125e+07	6.60926e+06
13.91	1.26125e+07	6.61055e+06
13.92	1.26125e+07	6.61184e+06
13.93	1.26125e+07	6.61312e+06
13.94	1.26126e+07	6.61439e+06
13.95	1.26126e+07	6.61565e+06
13.96	1.26126e+07	6.61691e+06
13.97	1.26126e+07	6.61816e+06
13.98	1.26126e+07	6.6194e+06
13.99	1.26127e+07	6.62064e+06
14	1.26127e+07	6.62187e+06
14.01	1.26127e+07	6.6231e+06
14.02	1.26127e+07	6.62431e+06
14.03	1.26127e+07	6.62552e+06
14.04	1.26128e+07	6.62673e+06
14.05	1.26128e+07	6.62793e+06
14.06	1.26128e+07	6.62912e+06
14.07	1.26128e+07	6.6303e+06
14.08	1.26128e+07	6.63148e+06
14.09	1.26129e+07	6.63265e+06
14.1	1.26129e+07	6.63381e+06
14.11	1.26129e+07	6.63496e+06
14.12	1.26129e+07	6.63611e+06
